Produkt-ID,Kategorie,Hersteller,Monat,Jahr,Kalendermonat,Preis [€],Wettbewerberpreis [€],Marketingbudget [€],Marketingbudget geschätzt,Kampagne aktiv,Lagerbestand [Stück],Bewertung Durchschnitt,Bewertung ergänzt,Anzahl Bewertungen,Umsatz Vormonat [€],Neues Produkt,Durchschnitt 3 Vormonate [€],Hat 3-Monats-Durchschnitt,Umsatz Vorjahresmonat [€],Hat Vorjahreswert,Umsatz [€],Umsatz korrigiert
PR-0344,Saatgut,GartenStern,2025-11-01,2025,11,5.4,5.97,55.75,0,0,25,2.7,0,29,6.09,0,6.813333333334584,1,4.19,1,5.4,0
PR-0344,Saatgut,GartenStern,2025-12-01,2025,12,5.4,4.75,55.37,0,0,80,2.7,0,29,5.4,0,5.816666666667917,1,2.24,1,4.71,0
PR-0345,Werkzeuge,GartenStern,2024-01-01,2024,1,56.23,51.45,128.76,0,0,52,4.1,0,43,,1,,0,,0,585.83,0
PR-0345,Werkzeuge,GartenStern,2024-02-01,2024,2,56.23,54.95,76.97,0,0,30,4.1,0,43,585.83,0,,0,,0,465.85,0
PR-0345,Werkzeuge,GartenStern,2024-03-01,2024,3,56.23,62.0,91.15,0,0,19,4.1,0,43,465.85,0,,0,,0,982.98,0
PR-0345,Werkzeuge,GartenStern,2024-04-01,2024,4,56.23,52.09,99.63,0,0,44,4.1,0,43,982.98,0,678.2200000000013,1,,0,1253.68,0
PR-0345,Werkzeuge,GartenStern,2024-05-01,2024,5,56.23,64.62,145.12,0,0,59,4.1,0,43,1253.68,0,900.836666666668,1,,0,1309.9,0
PR-0345,Werkzeuge,GartenStern,2024-06-01,2024,6,56.23,53.79,47.99,0,0,24,4.1,0,43,1309.9,0,1182.186666666668,1,,0,920.7,0
PR-0345,Werkzeuge,GartenStern,2024-07-01,2024,7,56.23,54.31,88.38,0,0,34,4.1,0,43,920.7,0,1161.426666666668,1,,0,814.85,0
PR-0345,Werkzeuge,GartenStern,2024-08-01,2024,8,56.23,49.86,46.19,0,0,145,4.1,0,43,814.85,0,1015.1500000000012,1,,0,657.17,0
PR-0345,Werkzeuge,GartenStern,2024-09-01,2024,9,56.23,59.27,25.75,0,0,25,4.1,0,43,657.17,0,797.5733333333346,1,,0,817.01,0
PR-0345,Werkzeuge,GartenStern,2024-10-01,2024,10,56.23,51.9,70.18,0,0,47,4.1,0,43,817.01,0,763.0100000000011,1,,0,659.13,0
PR-0345,Werkzeuge,GartenStern,2024-11-01,2024,11,56.23,58.4,94.39,0,0,45,4.1,0,43,659.13,0,711.1033333333345,1,,0,716.35,0
PR-0345,Werkzeuge,GartenStern,2024-12-01,2024,12,56.23,51.56,63.9,0,0,104,4.1,0,43,716.35,0,730.8300000000012,1,,0,410.59,0
PR-0345,Werkzeuge,GartenStern,2025-01-01,2025,1,56.23,54.34,87.26,0,0,12,4.1,0,43,410.59,0,595.3566666666678,1,585.83,1,427.82,0
PR-0345,Werkzeuge,GartenStern,2025-02-01,2025,2,56.23,62.25,83.59,0,0,99,4.1,0,43,427.82,0,518.2533333333346,1,465.85,1,455.3,0
PR-0345,Werkzeuge,GartenStern,2025-03-01,2025,3,56.23,60.26,89.12,0,0,199,4.1,0,43,455.3,0,431.2366666666679,1,982.98,1,536.46,0
PR-0345,Werkzeuge,GartenStern,2025-04-01,2025,4,56.23,50.4,140.71,0,0,68,4.1,0,43,536.46,0,473.1933333333346,1,1253.68,1,849.99,0
PR-0345,Werkzeuge,GartenStern,2025-05-01,2025,5,56.23,58.05,81.3,0,1,103,4.1,0,43,849.99,0,613.9166666666679,1,1309.9,1,775.09,0
PR-0345,Werkzeuge,GartenStern,2025-06-01,2025,6,56.23,58.4,103.62,0,0,120,4.1,0,43,775.09,0,720.5133333333346,1,920.7,1,732.11,0
PR-0345,Werkzeuge,GartenStern,2025-07-01,2025,7,56.23,49.32,41.32,0,1,65,4.1,0,43,732.11,0,785.7300000000013,1,814.85,1,897.55,0
PR-0345,Werkzeuge,GartenStern,2025-08-01,2025,8,56.23,55.65,92.67,0,0,41,4.1,0,43,897.55,0,801.5833333333345,1,657.17,1,878.47,0
PR-0345,Werkzeuge,GartenStern,2025-09-01,2025,9,56.23,52.19,83.06,0,0,61,4.1,0,43,878.47,0,836.0433333333345,1,817.01,1,639.74,0
PR-0345,Werkzeuge,GartenStern,2025-10-01,2025,10,56.23,55.68,89.11,1,0,89,4.1,0,43,639.74,0,805.2533333333346,1,659.13,1,440.52,0
PR-0345,Werkzeuge,GartenStern,2025-11-01,2025,11,56.23,60.9,94.04,0,0,45,4.1,0,43,440.52,0,652.9100000000012,1,716.35,1,572.66,0
PR-0345,Werkzeuge,GartenStern,2025-12-01,2025,12,56.23,50.47,65.38,0,0,7,4.1,0,43,572.66,0,550.9733333333346,1,410.59,1,660.45,0
PR-0346,Werkzeuge,Garda Tools,2024-01-01,2024,1,18.08,16.04,118.53,0,0,35,3.7,0,31,,1,,0,,0,133.4,0
PR-0346,Werkzeuge,Garda Tools,2024-02-01,2024,2,18.08,16.83,21.86,0,0,73,3.7,0,31,133.4,0,,0,,0,195.18,0
PR-0346,Werkzeuge,Garda Tools,2024-03-01,2024,3,18.08,20.53,99.93,0,0,71,3.7,0,31,195.18,0,,0,,0,406.49,0
PR-0346,Werkzeuge,Garda Tools,2024-04-01,2024,4,18.08,19.42,103.31,0,0,33,3.7,0,31,406.49,0,245.0233333333346,1,,0,348.7,0
PR-0346,Werkzeuge,Garda Tools,2024-05-01,2024,5,18.08,15.47,90.66,0,0,47,3.7,0,31,348.7,0,316.79000000000127,1,,0,376.43,0
PR-0346,Werkzeuge,Garda Tools,2024-06-01,2024,6,18.08,17.54,78.23,0,0,19,3.7,0,31,376.43,0,377.2066666666679,1,,0,497.24,0
PR-0346,Werkzeuge,Garda Tools,2024-07-01,2024,7,18.08,16.76,91.85,0,1,57,3.7,0,31,497.24,0,407.4566666666679,1,,0,520.65,0
PR-0346,Werkzeuge,Garda Tools,2024-08-01,2024,8,18.08,18.83,118.68,0,0,48,3.7,0,31,520.65,0,464.7733333333346,1,,0,288.55,0
PR-0346,Werkzeuge,Garda Tools,2024-09-01,2024,9,18.08,17.86,44.85,0,0,52,3.7,0,31,288.55,0,435.4800000000012,1,,0,402.97,0
PR-0346,Werkzeuge,Garda Tools,2024-10-01,2024,10,18.08,20.6,89.11,1,1,192,3.7,0,31,402.97,0,404.0566666666679,1,,0,514.63,0
PR-0346,Werkzeuge,Garda Tools,2024-11-01,2024,11,18.08,16.56,57.53,0,0,68,3.7,0,31,514.63,0,402.05000000000126,1,,0,369.6,0
PR-0346,Werkzeuge,Garda Tools,2024-12-01,2024,12,18.08,18.56,56.35,0,0,26,3.7,0,31,369.6,0,429.066666666668,1,,0,290.82,0
PR-0346,Werkzeuge,Garda Tools,2025-01-01,2025,1,18.08,19.17,86.02,0,0,78,3.7,0,31,290.82,0,391.6833333333346,1,133.4,1,182.11,0
PR-0346,Werkzeuge,Garda Tools,2025-02-01,2025,2,18.08,19.85,95.32,0,0,53,3.7,1,31,182.11,0,280.8433333333346,1,195.18,1,197.57,0
PR-0346,Werkzeuge,Garda Tools,2025-03-01,2025,3,18.08,17.58,122.72,0,0,39,3.7,0,31,197.57,0,223.50000000000125,1,406.49,1,430.29,0
PR-0346,Werkzeuge,Garda Tools,2025-04-01,2025,4,18.08,19.09,120.52,0,0,60,3.7,1,31,430.29,0,269.99000000000126,1,348.7,1,520.57,0
PR-0346,Werkzeuge,Garda Tools,2025-05-01,2025,5,18.08,17.01,119.38,0,0,133,3.7,0,31,520.57,0,382.8100000000013,1,376.43,1,511.24,0
PR-0346,Werkzeuge,Garda Tools,2025-06-01,2025,6,18.08,17.73,53.61,0,0,19,3.7,0,31,511.24,0,487.366666666668,1,497.24,1,327.48,0
PR-0346,Werkzeuge,Garda Tools,2025-07-01,2025,7,18.08,20.23,130.06,0,0,12,3.7,0,31,327.48,0,453.096666666668,1,520.65,1,443.01,0
PR-0346,Werkzeuge,Garda Tools,2025-08-01,2025,8,18.08,20.52,84.34,0,0,40,3.7,0,31,443.01,0,427.2433333333345,1,288.55,1,470.02,0
PR-0346,Werkzeuge,Garda Tools,2025-09-01,2025,9,18.08,19.27,117.89,0,1,56,3.7,0,31,470.02,0,413.5033333333346,1,402.97,1,513.87,0
PR-0346,Werkzeuge,Garda Tools,2025-10-01,2025,10,18.08,17.4,52.84,0,0,51,3.7,0,31,513.87,0,475.6333333333346,1,514.63,1,416.27,0
PR-0346,Werkzeuge,Garda Tools,2025-11-01,2025,11,18.08,19.82,77.92,0,0,49,3.7,0,31,416.27,0,466.7200000000012,1,369.6,1,316.24,0
PR-0346,Werkzeuge,Garda Tools,2025-12-01,2025,12,18.08,15.51,107.76,0,0,41,3.7,0,31,316.24,0,415.4600000000012,1,290.82,1,289.22,0
PR-0347,Pflanzen,GartenStern,2024-01-01,2024,1,32.02,28.2,72.6,0,0,108,4.0,0,59,,1,,0,,0,91.68,0
PR-0347,Pflanzen,GartenStern,2024-02-01,2024,2,32.02,33.57,58.04,0,0,72,4.0,0,59,91.68,0,,0,,0,167.61,0
PR-0347,Pflanzen,GartenStern,2024-03-01,2024,3,32.02,30.01,133.72,0,0,120,4.0,0,59,167.61,0,,0,,0,289.02,0
PR-0347,Pflanzen,GartenStern,2024-04-01,2024,4,32.02,36.36,71.99,0,0,13,4.0,0,59,289.02,0,182.7700000000013,1,,0,501.56,0
PR-0347,Pflanzen,GartenStern,2024-05-01,2024,5,32.02,31.41,116.28,0,0,48,4.0,0,59,501.56,0,319.3966666666679,1,,0,421.07,0
PR-0347,Pflanzen,GartenStern,2024-06-01,2024,6,32.02,31.34,128.74,0,0,69,4.0,0,59,421.07,0,403.8833333333346,1,,0,517.36,0
PR-0347,Pflanzen,GartenStern,2024-07-01,2024,7,32.02,33.73,156.36,0,0,26,4.0,0,59,517.36,0,479.996666666668,1,,0,335.62,0
PR-0347,Pflanzen,GartenStern,2024-08-01,2024,8,32.02,34.59,80.21,0,0,51,4.0,0,59,335.62,0,424.6833333333346,1,,0,337.31,0
PR-0347,Pflanzen,GartenStern,2024-09-01,2024,9,32.02,31.79,82.54,0,0,82,4.0,0,59,337.31,0,396.7633333333346,1,,0,201.01,0
PR-0347,Pflanzen,GartenStern,2024-10-01,2024,10,32.02,29.27,72.79,0,0,139,4.0,0,59,201.01,0,291.3133333333346,1,,0,167.57,0
PR-0347,Pflanzen,GartenStern,2024-11-01,2024,11,32.02,34.65,80.37,0,1,137,4.0,0,59,167.57,0,235.2966666666679,1,,0,153.11,0
PR-0347,Pflanzen,GartenStern,2024-12-01,2024,12,32.02,30.29,84.7,0,0,127,4.0,0,59,153.11,0,173.8966666666679,1,,0,111.15,0
PR-0347,Pflanzen,GartenStern,2025-01-01,2025,1,32.02,28.9,95.62,0,0,150,4.0,0,59,111.15,0,143.9433333333346,1,91.68,1,107.41,0
PR-0347,Pflanzen,GartenStern,2025-02-01,2025,2,32.02,33.28,92.01,0,1,9,4.0,0,59,107.41,0,123.89000000000124,1,167.61,1,169.04,0
PR-0347,Pflanzen,GartenStern,2025-03-01,2025,3,32.02,28.09,81.68,0,0,18,4.0,0,59,169.04,0,129.20000000000127,1,289.02,1,263.26,0
PR-0347,Pflanzen,GartenStern,2025-04-01,2025,4,32.02,36.55,138.09,0,0,47,4.0,0,59,263.26,0,179.9033333333346,1,501.56,1,372.53,0
PR-0347,Pflanzen,GartenStern,2025-05-01,2025,5,32.02,33.29,120.21,0,0,28,4.0,0,59,372.53,0,268.27666666666795,1,421.07,1,603.26,0
PR-0347,Pflanzen,GartenStern,2025-06-01,2025,6,32.02,36.69,132.15,0,0,74,4.0,0,59,603.26,0,413.016666666668,1,517.36,1,377.4,0
PR-0347,Pflanzen,GartenStern,2025-07-01,2025,7,32.02,30.47,119.11,0,0,182,4.0,0,59,377.4,0,451.0633333333346,1,335.62,1,352.92,0
PR-0347,Pflanzen,GartenStern,2025-08-01,2025,8,32.02,36.55,138.48,0,0,15,4.0,0,59,352.92,0,444.526666666668,1,337.31,1,228.41,0
PR-0347,Pflanzen,GartenStern,2025-09-01,2025,9,32.02,28.62,80.43,0,0,42,4.0,0,59,228.41,0,319.576666666668,1,201.01,1,261.07,0
PR-0347,Pflanzen,GartenStern,2025-10-01,2025,10,32.02,27.61,70.25,0,0,57,4.0,0,59,261.07,0,280.80000000000126,1,167.57,1,252.27,0
PR-0347,Pflanzen,GartenStern,2025-11-01,2025,11,32.02,27.53,85.06,0,0,19,4.0,0,59,252.27,0,247.25000000000128,1,153.11,1,138.36,0
PR-0347,Pflanzen,GartenStern,2025-12-01,2025,12,32.02,31.68,97.54,0,0,95,4.0,0,59,138.36,0,217.23333333333463,1,111.15,1,110.52,0
PR-0348,Saatgut,Garda Tools,2024-01-01,2024,1,2.82,2.47,79.36,0,0,62,2.8,0,38,,1,,0,,0,12.3,0
PR-0348,Saatgut,Garda Tools,2024-02-01,2024,2,2.82,2.83,119.57,0,0,45,2.8,0,38,12.3,0,,0,,0,14.54,0
PR-0348,Saatgut,Garda Tools,2024-03-01,2024,3,2.82,2.67,133.98,0,0,79,2.8,0,38,14.54,0,,0,,0,26.65,0
PR-0348,Saatgut,Garda Tools,2024-04-01,2024,4,2.82,2.68,112.76,0,0,102,2.8,0,38,26.65,0,17.830000000001267,1,,0,38.4,0
PR-0348,Saatgut,Garda Tools,2024-05-01,2024,5,2.82,2.93,126.25,0,0,70,2.8,0,38,38.4,0,26.53000000000127,1,,0,27.64,0
PR-0348,Saatgut,Garda Tools,2024-06-01,2024,6,2.82,2.53,78.26,0,1,72,2.8,0,38,27.64,0,30.896666666667937,1,,0,19.05,0
PR-0348,Saatgut,Garda Tools,2024-07-01,2024,7,2.82,3.05,86.8,0,1,61,2.8,0,38,19.05,0,28.363333333334605,1,,0,12.42,0
PR-0348,Saatgut,Garda Tools,2024-08-01,2024,8,2.82,2.89,52.89,0,0,74,2.8,0,38,12.42,0,19.7033333333346,1,,0,8.38,0
PR-0348,Saatgut,Garda Tools,2024-09-01,2024,9,2.82,3.17,73.47,0,0,115,2.8,0,38,8.38,0,13.283333333334603,1,,0,10.94,0
PR-0348,Saatgut,Garda Tools,2024-10-01,2024,10,2.82,2.71,97.49,0,0,186,2.8,0,38,10.94,0,10.58000000000127,1,,0,10.4,0
PR-0348,Saatgut,Garda Tools,2024-11-01,2024,11,2.82,3.23,92.26,0,0,226,2.8,0,38,10.4,0,9.906666666667936,1,,0,14.44,0
PR-0348,Saatgut,Garda Tools,2024-12-01,2024,12,2.82,2.88,88.97,0,0,72,2.8,0,38,14.44,0,11.926666666667936,1,,0,11.06,0
PR-0348,Saatgut,Garda Tools,2025-01-01,2025,1,2.82,3.22,84.73,0,0,72,2.8,0,38,11.06,0,11.96666666666794,1,12.3,1,12.2,0
PR-0348,Saatgut,Garda Tools,2025-02-01,2025,2,2.82,2.42,91.17,0,0,121,2.8,0,38,12.2,0,12.566666666667937,1,14.54,1,18.16,0
PR-0348,Saatgut,Garda Tools,2025-03-01,2025,3,2.82,3.01,68.81,0,0,33,2.8,0,38,18.16,0,13.806666666667937,1,26.65,1,24.38,0
PR-0348,Saatgut,Garda Tools,2025-04-01,2025,4,2.82,3.09,112.58,0,0,160,2.8,0,38,24.38,0,18.24666666666793,1,38.4,1,42.2,0
PR-0348,Saatgut,Garda Tools,2025-05-01,2025,5,2.82,2.44,113.92,0,0,69,2.8,0,38,42.2,0,28.24666666666793,1,27.64,1,27.05,0
PR-0348,Saatgut,Garda Tools,2025-06-01,2025,6,2.82,2.89,59.64,0,0,25,2.8,0,38,27.05,0,31.21000000000127,1,19.05,1,25.84,0
PR-0348,Saatgut,Garda Tools,2025-07-01,2025,7,2.82,3.08,38.43,0,0,17,2.8,0,38,25.84,0,31.696666666667937,1,12.42,1,15.69,0
PR-0348,Saatgut,Garda Tools,2025-08-01,2025,8,2.82,2.87,104.41,0,0,41,2.8,0,38,15.69,0,22.860000000001268,1,8.38,1,13.0,0
PR-0348,Saatgut,Garda Tools,2025-09-01,2025,9,2.82,2.45,76.14,0,0,48,2.8,0,38,13.0,0,18.176666666667938,1,10.94,1,6.9,0
PR-0348,Saatgut,Garda Tools,2025-10-01,2025,10,2.82,2.98,79.72,0,0,72,2.8,1,38,6.9,0,11.863333333334603,1,10.4,1,15.32,0
PR-0348,Saatgut,Garda Tools,2025-11-01,2025,11,2.82,2.45,87.5,0,0,127,2.8,0,38,15.32,0,11.740000000001269,1,14.44,1,8.2,0
PR-0348,Saatgut,Garda Tools,2025-12-01,2025,12,2.82,3.09,52.9,0,0,82,2.8,0,38,8.2,0,10.14000000000127,1,11.06,1,7.99,0
PR-0349,Werkzeuge,Floraplan,2024-01-01,2024,1,85.78,74.02,68.56,0,0,105,3.6,0,44,,1,,0,,0,2748.47,0
PR-0349,Werkzeuge,Floraplan,2024-02-01,2024,2,85.78,76.45,117.55,0,1,91,3.6,0,44,2748.47,0,,0,,0,2603.84,0
PR-0349,Werkzeuge,Floraplan,2024-03-01,2024,3,85.78,79.99,79.37,0,0,24,3.6,0,44,2603.84,0,,0,,0,3597.52,0
PR-0349,Werkzeuge,Floraplan,2024-04-01,2024,4,85.78,89.21,93.86,0,0,59,3.6,0,44,3597.52,0,2983.276666666668,1,,0,5010.53,0
PR-0349,Werkzeuge,Floraplan,2024-05-01,2024,5,85.78,98.04,79.12,0,1,29,3.6,0,44,5010.53,0,3737.296666666669,1,,0,7774.82,0
PR-0349,Werkzeuge,Floraplan,2024-06-01,2024,6,85.78,75.95,72.33,0,0,62,3.6,0,44,7774.82,0,5460.956666666668,1,,0,4559.16,0
PR-0349,Werkzeuge,Floraplan,2024-07-01,2024,7,85.78,76.59,119.85,0,0,56,3.6,0,44,4559.16,0,5781.503333333334,1,,0,3566.47,0
PR-0349,Werkzeuge,Floraplan,2024-08-01,2024,8,85.78,82.41,23.13,0,0,52,3.6,0,44,3566.47,0,5300.1500000000015,1,,0,3686.33,0
PR-0349,Werkzeuge,Floraplan,2024-09-01,2024,9,85.78,94.43,77.66,0,0,124,3.6,0,44,3686.33,0,3937.3200000000015,1,,0,1671.45,0
PR-0349,Werkzeuge,Floraplan,2024-10-01,2024,10,85.78,84.94,96.09,0,0,78,3.6,0,44,1671.45,0,2974.7500000000014,1,,0,4028.88,0
PR-0349,Werkzeuge,Floraplan,2024-11-01,2024,11,85.78,81.19,89.11,1,0,149,3.6,0,44,4028.88,0,3128.8866666666686,1,,0,3430.44,0
PR-0349,Werkzeuge,Floraplan,2024-12-01,2024,12,85.78,87.36,55.39,0,0,49,3.6,0,44,3430.44,0,3043.590000000002,1,,0,3960.04,0
PR-0349,Werkzeuge,Floraplan,2025-01-01,2025,1,85.78,79.62,47.45,0,0,37,3.6,0,44,3960.04,0,3806.453333333335,1,2748.47,1,2330.32,0
PR-0349,Werkzeuge,Floraplan,2025-02-01,2025,2,85.78,83.24,60.1,0,0,29,3.6,0,44,2330.32,0,3240.266666666668,1,2603.84,1,3197.73,0
PR-0349,Werkzeuge,Floraplan,2025-03-01,2025,3,85.78,81.47,112.58,0,0,108,3.6,0,44,3197.73,0,3162.696666666668,1,3597.52,1,4321.77,0
PR-0349,Werkzeuge,Floraplan,2025-04-01,2025,4,85.78,93.61,105.83,0,0,45,3.6,0,44,4321.77,0,3283.273333333335,1,5010.53,1,8619.82,0
PR-0349,Werkzeuge,Floraplan,2025-05-01,2025,5,85.78,96.7,56.15,0,0,61,3.6,0,44,8619.82,0,5379.773333333334,1,7774.82,1,5624.58,0
PR-0349,Werkzeuge,Floraplan,2025-06-01,2025,6,85.78,92.46,95.78,0,0,13,3.6,0,44,5624.58,0,6188.723333333335,1,4559.16,1,4789.04,0
PR-0349,Werkzeuge,Floraplan,2025-07-01,2025,7,85.78,84.21,131.89,0,0,140,3.6,0,44,4789.04,0,6344.4800000000005,1,3566.47,1,3474.52,0
PR-0349,Werkzeuge,Floraplan,2025-08-01,2025,8,85.78,85.89,97.14,0,0,107,3.6,0,44,3474.52,0,4629.380000000001,1,3686.33,1,4957.7,0
PR-0349,Werkzeuge,Floraplan,2025-09-01,2025,9,85.78,76.13,94.44,0,0,25,3.6,0,44,4957.7,0,4407.086666666668,1,1671.45,1,4313.84,0
PR-0349,Werkzeuge,Floraplan,2025-10-01,2025,10,85.78,92.13,96.07,0,0,89,3.6,0,44,4313.84,0,4248.686666666668,1,4028.88,1,5312.26,0
PR-0349,Werkzeuge,Floraplan,2025-11-01,2025,11,85.78,88.26,94.45,0,1,71,3.6,0,44,5312.26,0,4861.266666666668,1,3430.44,1,3985.42,0
PR-0349,Werkzeuge,Floraplan,2025-12-01,2025,12,85.78,96.14,52.07,0,0,144,3.6,0,44,3985.42,0,4537.173333333335,1,3960.04,1,3512.31,0
PR-0350,Werkzeuge,Garda Tools,2024-01-01,2024,1,25.71,23.4,72.57,0,0,50,2.3,0,51,,1,,0,,0,207.99,0
PR-0350,Werkzeuge,Garda Tools,2024-02-01,2024,2,25.71,27.71,76.63,0,0,68,2.3,0,51,207.99,0,,0,,0,280.74,0
PR-0350,Werkzeuge,Garda Tools,2024-03-01,2024,3,25.71,27.13,79.51,0,0,136,2.3,0,51,280.74,0,,0,,0,384.86,0
PR-0350,Werkzeuge,Garda Tools,2024-04-01,2024,4,25.71,23.9,123.0,0,0,62,2.3,0,51,384.86,0,291.1966666666679,1,,0,444.21,0
PR-0350,Werkzeuge,Garda Tools,2024-05-01,2024,5,25.71,27.0,80.17,0,0,70,2.3,0,51,444.21,0,369.9366666666679,1,,0,286.3,0
PR-0350,Werkzeuge,Garda Tools,2024-06-01,2024,6,25.71,28.98,82.96,0,0,73,2.3,0,51,286.3,0,371.7900000000012,1,,0,301.99,0
PR-0350,Werkzeuge,Garda Tools,2024-07-01,2024,7,25.71,28.94,55.98,0,0,131,2.3,0,51,301.99,0,344.1666666666679,1,,0,165.64,0
PR-0350,Werkzeuge,Garda Tools,2024-08-01,2024,8,25.71,27.4,100.21,0,0,36,2.3,0,51,165.64,0,251.3100000000012,1,,0,323.29,0
PR-0350,Werkzeuge,Garda Tools,2024-09-01,2024,9,25.71,22.22,115.43,0,0,146,2.3,0,51,323.29,0,263.64000000000124,1,,0,261.77,0
PR-0350,Werkzeuge,Garda Tools,2024-10-01,2024,10,25.71,28.58,80.25,0,0,71,2.3,0,51,261.77,0,250.23333333333457,1,,0,328.91,0
PR-0350,Werkzeuge,Garda Tools,2024-11-01,2024,11,25.71,26.93,104.35,0,1,229,2.3,0,51,328.91,0,304.6566666666679,1,,0,285.48,0
PR-0350,Werkzeuge,Garda Tools,2024-12-01,2024,12,25.71,24.25,80.3,0,0,163,2.3,0,51,285.48,0,292.0533333333346,1,,0,182.68,0
PR-0350,Werkzeuge,Garda Tools,2025-01-01,2025,1,25.71,23.3,18.86,0,0,73,2.3,0,51,182.68,0,265.69000000000125,1,207.99,1,138.79,0
PR-0350,Werkzeuge,Garda Tools,2025-02-01,2025,2,25.71,22.75,79.75,0,0,63,2.3,0,51,138.79,0,202.31666666666789,1,280.74,1,242.77,0
PR-0350,Werkzeuge,Garda Tools,2025-03-01,2025,3,25.71,22.24,88.1,0,0,44,2.3,0,51,242.77,0,188.0800000000012,1,384.86,1,367.55,0
PR-0350,Werkzeuge,Garda Tools,2025-04-01,2025,4,25.71,27.67,105.15,0,0,55,2.3,0,51,367.55,0,249.7033333333345,1,444.21,1,406.01,0
PR-0350,Werkzeuge,Garda Tools,2025-05-01,2025,5,25.71,23.67,106.52,0,0,25,2.3,0,51,406.01,0,338.7766666666679,1,286.3,1,467.95,0
PR-0350,Werkzeuge,Garda Tools,2025-06-01,2025,6,25.71,22.04,73.92,0,0,10,2.3,0,51,467.95,0,413.8366666666679,1,301.99,1,348.32,0
PR-0350,Werkzeuge,Garda Tools,2025-07-01,2025,7,25.71,24.92,129.73,0,0,151,2.3,0,51,348.32,0,407.4266666666679,1,165.64,1,258.0,0
PR-0350,Werkzeuge,Garda Tools,2025-08-01,2025,8,25.71,25.58,88.21,0,0,83,2.3,0,51,258.0,0,358.0900000000012,1,323.29,1,242.46,0
PR-0350,Werkzeuge,Garda Tools,2025-09-01,2025,9,25.71,23.16,84.61,0,0,94,2.3,0,51,242.46,0,282.92666666666787,1,261.77,1,218.4,0
PR-0350,Werkzeuge,Garda Tools,2025-10-01,2025,10,25.71,22.19,110.1,0,0,61,2.3,0,51,218.4,0,239.62000000000123,1,328.91,1,257.26,0
PR-0350,Werkzeuge,Garda Tools,2025-11-01,2025,11,25.71,23.31,84.47,0,0,48,2.3,0,51,257.26,0,239.37333333333456,1,285.48,1,248.45,0
PR-0350,Werkzeuge,Garda Tools,2025-12-01,2025,12,25.71,27.09,148.66,0,1,88,2.3,0,51,248.45,0,241.3700000000012,1,182.68,1,277.95,0
PR-0351,Toepfe,Garda Tools,2024-01-01,2024,1,20.97,18.34,78.71,0,0,31,1.9,1,44,,1,,0,,0,211.67,0
PR-0351,Toepfe,Garda Tools,2024-02-01,2024,2,20.97,21.32,96.18,0,0,173,1.9,0,44,211.67,0,,0,,0,413.17,0
PR-0351,Toepfe,Garda Tools,2024-03-01,2024,3,20.97,18.75,74.42,0,1,77,1.9,0,44,413.17,0,,0,,0,565.27,0
PR-0351,Toepfe,Garda Tools,2024-04-01,2024,4,20.97,19.06,124.85,0,0,77,1.9,0,44,565.27,0,396.7033333333345,1,,0,440.75,0
PR-0351,Toepfe,Garda Tools,2024-05-01,2024,5,20.97,20.3,104.89,0,0,104,1.9,0,44,440.75,0,473.0633333333346,1,,0,234.66,0
PR-0351,Toepfe,Garda Tools,2024-06-01,2024,6,20.97,18.46,80.85,0,0,122,1.9,0,44,234.66,0,413.56000000000114,1,,0,380.31,0
PR-0351,Toepfe,Garda Tools,2024-07-01,2024,7,20.97,18.91,64.23,0,0,53,1.9,0,44,380.31,0,351.90666666666783,1,,0,221.27,0
PR-0351,Toepfe,Garda Tools,2024-08-01,2024,8,20.97,20.02,88.08,1,0,26,1.9,0,44,221.27,0,278.74666666666786,1,,0,309.02,0
PR-0351,Toepfe,Garda Tools,2024-09-01,2024,9,20.97,19.9,97.93,0,0,50,1.9,0,44,309.02,0,303.5333333333345,1,,0,356.85,0
PR-0351,Toepfe,Garda Tools,2024-10-01,2024,10,20.97,22.54,52.55,0,0,29,1.9,0,44,356.85,0,295.7133333333345,1,,0,424.86,0
PR-0351,Toepfe,Garda Tools,2024-11-01,2024,11,20.97,18.29,121.15,0,0,62,1.9,0,44,424.86,0,363.5766666666679,1,,0,245.24,0
PR-0351,Toepfe,Garda Tools,2024-12-01,2024,12,20.97,23.24,54.04,0,0,39,1.9,0,44,245.24,0,342.3166666666678,1,,0,384.64,0
PR-0351,Toepfe,Garda Tools,2025-01-01,2025,1,20.97,22.96,79.5,0,0,87,1.9,0,44,384.64,0,351.5800000000011,1,211.67,1,292.73,0
PR-0351,Toepfe,Garda Tools,2025-02-01,2025,2,20.97,22.64,63.99,0,0,26,1.9,0,44,292.73,0,307.5366666666678,1,413.17,1,342.14,0
PR-0351,Toepfe,Garda Tools,2025-03-01,2025,3,20.97,19.77,96.94,0,0,160,1.9,1,44,342.14,0,339.83666666666784,1,565.27,1,312.36,0
PR-0351,Toepfe,Garda Tools,2025-04-01,2025,4,20.97,23.0,99.79,0,0,81,1.9,0,44,312.36,0,315.74333333333453,1,440.75,1,321.79,0
PR-0351,Toepfe,Garda Tools,2025-05-01,2025,5,20.97,18.97,108.81,0,0,84,1.9,0,44,321.79,0,325.4300000000012,1,234.66,1,560.66,0
PR-0351,Toepfe,Garda Tools,2025-06-01,2025,6,20.97,18.61,48.79,0,0,70,1.9,0,44,560.66,0,398.2700000000012,1,380.31,1,427.4,0
